timestamp,symbol,score,classification,rsi,rvol,price_change_2w,vs_btc,persistence
2025-11-21T01:12:36.347798,CFXUSDT,40,WEAK,MID_CAP,473084083,6283796.8613,64.4,0.96,4.13,15.21,SPIKE
2025-11-21T01:12:36.347809,CRVUSDT,40,WEAK,MID_CAP,630476163,11537120.9784,63.4,0.71,6.39,17.47,SPIKE
2025-11-21T01:12:36.347819,INJUSDT,40,WEAK,MID_CAP,663155188,9640679.8082,60.3,0.98,6.28,17.36,SPIKE
2025-11-21T01:12:36.347829,WLDUSDT,40,WEAK,LARGE_CAP,1641339673,27617333.0547,67.1,1.0,-0.85,10.23,SPIKE
2025-11-21T01:14:44.325310,ATOMUSDT,85,STRONG,LARGE_CAP,1426391908,17331210.18409,72.2,2.29,16.06,27.0,SPIKE
2025-11-21T01:14:44.325345,FETUSDT,80,STRONG,MID_CAP,859549696,72040560.58842,50.6,1.66,49.63,60.57,SPIKE
2025-11-21T01:14:44.325354,STRKUSDT,60,STRONG,LARGE_CAP,1146960121,191874537.671101,47.7,2.68,142.84,153.78,ESTABLISHED
2025-11-21T01:14:44.325362,ZECUSDT,60,STRONG,LARGE_CAP,11554688369,809410897.77078,66.6,0.99,35.9,46.84,SPIKE
2025-11-21T01:14:44.325369,APTUSDT,50,MODERATE,LARGE_CAP,2194261306,17422035.04866,64.6,0.87,10.65,21.59,SPIKE
2025-11-21T01:14:44.325376,DOTUSDT,50,MODERATE,LARGE_CAP,4541739049,18286496.11157,73.2,0.7,7.3,18.24,SPIKE
2025-11-21T01:14:44.325383,OPUSDT,50,MODERATE,MID_CAP,738408724,10522557.396495,68.2,0.84,9.03,19.97,SPIKE
2025-11-21T01:14:44.325390,BCHUSDT,40,WEAK,LARGE_CAP,9924958865,39392809.2214,60.2,1.11,5.82,16.76,SPIKE
2025-11-21T01:14:44.325396,CFXUSDT,40,WEAK,MID_CAP,469108586,6314855.8021,66.2,0.97,4.36,15.3,SPIKE
2025-11-21T01:14:44.325403,CRVUSDT,40,WEAK,MID_CAP,630476163,11540941.0409,64.1,0.71,6.49,17.43,SPIKE
2025-11-21T01:16:52.527013,ATOMUSDT,85,STRONG,LARGE_CAP,1426391908,17348395.47036,72.4,2.29,16.1,27.07,SPIKE
2025-11-21T01:16:52.527096,FETUSDT,80,STRONG,MID_CAP,859549696,71994778.32529,51.4,1.67,50.05,61.02,SPIKE
2025-11-21T01:16:52.527109,STRKUSDT,60,STRONG,LARGE_CAP,1146960121,191736776.616476,48.1,2.68,143.62,154.59,ESTABLISHED
2025-11-21T01:16:52.527121,ZECUSDT,55,MODERATE,LARGE_CAP,11554688369,813132972.59886,59.2,0.99,33.89,44.86,SPIKE
2025-11-21T01:16:52.527132,APTUSDT,50,MODERATE,LARGE_CAP,2194261306,17419242.0674,63.8,0.88,10.51,21.48,SPIKE
2025-11-21T01:16:52.527143,DOTUSDT,50,MODERATE,LARGE_CAP,4541739049,18259936.96132,73.2,0.7,7.3,18.27,SPIKE
2025-11-21T01:16:52.527153,OPUSDT,50,MODERATE,MID_CAP,738408724,10521039.222642,69.3,0.85,9.2,20.17,SPIKE
2025-11-21T01:16:52.527165,BCHUSDT,40,WEAK,LARGE_CAP,9924958865,39387679.9356,60.4,1.11,5.84,16.81,SPIKE
2025-11-21T01:16:52.527177,CFXUSDT,40,WEAK,MID_CAP,469108586,6320033.2792,66.2,0.97,4.36,15.33,SPIKE
2025-11-21T01:16:52.527187,CRVUSDT,40,WEAK,MID_CAP,630476163,11548613.45232,65.7,0.71,6.71,17.68,SPIKE
2025-11-21T01:16:52.527197,INJUSDT,40,WEAK,MID_CAP,663155188,9634973.5065,60.3,0.98,6.28,17.25,SPIKE
2025-11-21T01:16:52.527207,WLDUSDT,40,WEAK,LARGE_CAP,1641339673,27678497.1861,67.1,1.0,-0.85,10.12,SPIKE
2025-11-21T01:19:02.493087,ATOMUSDT,85,STRONG,LARGE_CAP,1426391908,17361234.3555,72.8,2.29,16.22,27.11,SPIKE
2025-11-21T01:19:02.493143,FETUSDT,80,STRONG,MID_CAP,841832782,71993423.54035,52.8,1.67,50.74,61.63,SPIKE
2025-11-21T01:19:02.493166,STRKUSDT,60,STRONG,LARGE_CAP,1146960121,191589359.666887,49.1,2.68,145.18,156.07,ESTABLISHED
2025-11-21T01:19:02.493188,ZECUSDT,60,STRONG,LARGE_CAP,11554688369,816284993.88724,62.0,0.99,34.7,45.59,SPIKE
2025-11-21T01:19:02.493208,UNIUSDT,55,MODERATE,LARGE_CAP,4543996552,62004523.18942,51.0,0.76,39.12,50.01,SPIKE
2025-11-21T01:19:02.493228,WLFIUSDT,55,MODERATE,LARGE_CAP,3797823692,18163638.31548,53.2,0.5,23.08,33.97,SPIKE
2025-11-21T01:19:02.493247,APTUSDT,50,MODERATE,LARGE_CAP,2194261306,17427910.70613,64.2,0.88,10.58,21.47,SPIKE
2025-11-21T01:19:02.493266,DOTUSDT,50,MODERATE,LARGE_CAP,4541739049,18264650.59086,77.6,0.7,7.73,18.62,SPIKE
2025-11-21T01:19:02.493285,OPUSDT,50,MODERATE,MID_CAP,738408724,10528902.290935,74.2,0.85,10.18,21.07,SPIKE
2025-11-21T01:19:02.493305,BCHUSDT,40,WEAK,LARGE_CAP,9924958865,39408538.2744,61.1,1.11,5.97,16.86,SPIKE
2025-11-21T01:19:02.493323,CFXUSDT,40,WEAK,MID_CAP,469108586,6316830.5489,68.1,0.97,4.59,15.48,SPIKE
2025-11-21T01:19:02.493342,CRVUSDT,40,WEAK,MID_CAP,630476163,11540886.00221,67.6,0.71,6.95,17.84,SPIKE
2025-11-21T01:19:02.493359,INJUSDT,40,WEAK,MID_CAP,663155188,9639482.8151,62.9,0.98,6.76,17.65,SPIKE
2025-11-21T01:19:02.493377,LDOUSDT,40,WEAK,MID_CAP,650267297,11888437.828634,62.4,1.12,0.2,11.09,SPIKE
2025-11-21T01:19:02.493396,TIAUSDT,40,WEAK,MID_CAP,660557464,13234767.07375,64.6,1.23,-0.75,10.14,SPIKE
2025-11-21T01:19:02.493420,WIFUSDT,40,WEAK,MID_CAP,415369135,21504497.49951,77.1,1.21,-0.71,10.18,SPIKE
2025-11-21T01:19:02.493440,WLDUSDT,40,WEAK,LARGE_CAP,1641339673,27861320.7009,73.6,1.01,0.14,11.03,SPIKE
2025-11-21T01:21:10.629693,ATOMUSDT,85,STRONG,LARGE_CAP,1426391908,17438625.71634,75.3,2.3,17.31,27.73,SPIKE
2025-11-21T01:21:10.629731,FETUSDT,80,STRONG,MID_CAP,841832782,72151665.10467,56.3,1.68,52.32,62.74,SPIKE
2025-11-21T01:21:10.629741,STRKUSDT,60,STRONG,LARGE_CAP,1146960121,191528097.661799,49.2,2.69,145.37,155.79,ESTABLISHED
2025-11-21T01:21:10.629749,ZECUSDT,60,STRONG,LARGE_CAP,11554688369,817019222.50909,63.6,1.0,35.13,45.55,SPIKE
2025-11-21T01:21:10.629757,FILUSDT,55,MODERATE,LARGE_CAP,1334332313,30514843.98442,53.3,0.48,36.21,46.63,SPIKE
2025-11-21T01:21:10.629764,UNIUSDT,55,MODERATE,LARGE_CAP,4543996552,62114603.26384,52.0,0.76,39.33,49.75,SPIKE
2025-11-21T01:21:10.629771,WLFIUSDT,55,MODERATE,LARGE_CAP,3797823692,17952213.08084,54.9,0.5,23.43,33.85,SPIKE
2025-11-21T01:21:10.629778,APTUSDT,50,MODERATE,LARGE_CAP,2194261306,17507173.52508,68.3,0.88,11.62,22.04,SPIKE
2025-11-21T01:21:10.629785,CRVUSDT,50,MODERATE,MID_CAP,630476163,11574232.5301,73.0,0.72,8.28,18.7,SPIKE
2025-11-21T01:21:10.629791,DOTUSDT,50,MODERATE,LARGE_CAP,4541739049,18338621.73715,83.4,0.7,8.66,19.08,SPIKE
2025-11-21T01:21:10.629798,INJUSDT,50,MODERATE,MID_CAP,663155188,9662716.7382,67.6,0.98,7.89,18.31,SPIKE
2025-11-21T01:21:10.629804,OPUSDT,50,MODERATE,MID_CAP,738408724,10603376.755834,75.3,0.86,10.63,21.05,SPIKE
2025-11-21T01:21:10.629810,BCHUSDT,40,WEAK,LARGE_CAP,9924958865,39464442.013,64.1,1.12,6.65,17.07,SPIKE
2025-11-21T01:21:10.629817,CFXUSDT,40,WEAK,MID_CAP,469108586,6308176.1184,76.2,0.97,5.5,15.92,SPIKE
2025-11-21T01:21:10.629823,DOGEUSDT,40,WEAK,MID_CAP,401682371,219391760.15546,67.8,1.12,-0.35,10.07,SPIKE
2025-11-21T01:21:10.629829,LDOUSDT,40,WEAK,MID_CAP,650267297,11928309.758238,67.1,1.13,0.98,11.4,SPIKE
2025-11-21T01:21:10.629835,WLDUSDT,40,WEAK,LARGE_CAP,1641339673,28028202.876,73.6,1.01,0.14,10.56,SPIKE
2025-11-21T01:23:20.632893,ATOMUSDT,85,STRONG,LARGE_CAP,1426391908,17441495.01042,75.1,2.3,17.15,27.69,SPIKE
2025-11-21T01:23:20.632933,FETUSDT,80,STRONG,MID_CAP,841832782,72165112.90823,54.0,1.68,51.3,61.84,SPIKE
2025-11-21T01:23:20.632943,STRKUSDT,80,STRONG,LARGE_CAP,1146960121,191530094.273408,50.1,2.69,146.93,157.47,ESTABLISHED
2025-11-21T01:23:20.632953,ZECUSDT,60,STRONG,LARGE_CAP,11554688369,817564671.04813,64.3,1.0,35.33,45.87,SPIKE
2025-11-21T01:23:20.632961,FILUSDT,55,MODERATE,LARGE_CAP,1334332313,30475323.55758,53.1,0.48,36.14,46.68,SPIKE
2025-11-21T01:23:20.632970,UNIUSDT,55,MODERATE,LARGE_CAP,4543996552,62163872.13268,52.6,0.76,39.45,49.99,SPIKE
2025-11-21T01:23:20.632977,WLFIUSDT,55,MODERATE,LARGE_CAP,3797823692,17970536.90442,55.3,0.5,23.51,34.05,SPIKE
2025-11-21T01:23:20.632985,APTUSDT,50,MODERATE,LARGE_CAP,2194261306,17515386.33179,67.5,0.88,11.28,21.82,SPIKE
2025-11-21T01:23:20.632993,CRVUSDT,50,MODERATE,MID_CAP,630476163,11591417.39105,71.5,0.72,7.82,18.36,SPIKE
2025-11-21T01:23:20.633000,DOTUSDT,50,MODERATE,LARGE_CAP,4541739049,18275615.82958,82.7,0.71,8.35,18.89,SPIKE
2025-11-21T01:23:20.633007,INJUSDT,50,MODERATE,MID_CAP,663155188,9682155.2029,67.6,0.99,7.89,18.43,SPIKE
2025-11-21T01:23:20.633014,OPUSDT,50,MODERATE,MID_CAP,738408724,10661343.288217,75.5,0.86,10.74,21.28,SPIKE
2025-11-21T01:23:20.633021,BCHUSDT,40,WEAK,LARGE_CAP,9924958865,39478681.0722,62.4,1.12,6.18,16.72,SPIKE
2025-11-21T01:23:20.633028,CFXUSDT,40,WEAK,MID_CAP,469108586,6304050.6741,71.2,0.97,4.93,15.47,SPIKE
2025-11-21T01:23:20.633034,LDOUSDT,40,WEAK,MID_CAP,650267297,11938048.854801,66.5,1.13,0.82,11.36,SPIKE
2025-11-21T01:23:20.633041,TIAUSDT,40,WEAK,MID_CAP,660557464,13320549.47002,67.0,1.24,0.13,10.67,SPIKE
2025-11-21T01:23:20.633049,WIFUSDT,40,WEAK,MID_CAP,415369135,21503489.89479,80.6,1.21,0.0,10.54,SPIKE
2025-11-21T01:23:20.633066,WLDUSDT,40,WEAK,LARGE_CAP,1641339673,28107392.691,73.6,1.02,0.14,10.68,SPIKE
2025-11-21T01:25:30.274228,ATOMUSDT,85,STRONG,LARGE_CAP,1426391908,17466200.20483,75.2,2.31,17.27,27.78,SPIKE
2025-11-21T01:25:30.274268,FETUSDT,80,STRONG,MID_CAP,841832782,72187691.6157,53.7,1.68,51.16,61.67,SPIKE
2025-11-21T01:25:30.274278,STRKUSDT,60,STRONG,LARGE_CAP,1146960121,191494186.269838,49.6,2.69,146.06,156.57,ESTABLISHED
2025-11-21T01:25:30.274287,ZECUSDT,60,STRONG,LARGE_CAP,11554688369,820059100.63307,63.1,1.0,35.02,45.53,SPIKE
2025-11-21T01:25:30.274297,FILUSDT,55,MODERATE,LARGE_CAP,1334332313,30531355.85623,51.7,0.48,35.78,46.29,SPIKE
2025-11-21T01:25:30.274306,UNIUSDT,55,MODERATE,LARGE_CAP,4543996552,62177742.10722,50.6,0.76,39.05,49.56,SPIKE
2025-11-21T01:25:30.274313,WLFIUSDT,55,MODERATE,LARGE_CAP,3797823692,18007205.58852,54.5,0.5,23.34,33.85,SPIKE
2025-11-21T01:25:30.274321,APTUSDT,50,MODERATE,LARGE_CAP,2194261306,17528330.66776,67.6,0.88,11.36,21.87,SPIKE
2025-11-21T01:25:30.274328,CRVUSDT,50,MODERATE,MID_CAP,630476163,11610393.12449,72.2,0.72,8.01,18.52,SPIKE
2025-11-21T01:25:30.274335,DOTUSDT,50,MODERATE,LARGE_CAP,4541739049,18339521.54216,82.3,0.71,8.19,18.7,SPIKE
2025-11-21T01:25:30.274342,INJUSDT,50,MODERATE,MID_CAP,663155188,9688166.0337,67.1,0.99,7.73,18.24,SPIKE
2025-11-21T01:25:30.274349,OPUSDT,50,MODERATE,MID_CAP,738408724,10679571.000968,75.3,0.86,10.63,21.14,SPIKE
2025-11-21T01:25:30.274356,BCHUSDT,40,WEAK,LARGE_CAP,9924958865,39391998.5146,63.2,1.12,6.37,16.88,SPIKE
2025-11-21T01:25:30.274363,CFXUSDT,40,WEAK,MID_CAP,469108586,6311272.6402,74.6,0.97,5.28,15.79,SPIKE
2025-11-21T01:25:30.274370,LDOUSDT,40,WEAK,MID_CAP,650267297,11956967.668082,67.0,1.13,0.94,11.45,SPIKE
2025-11-21T01:25:30.274377,TIAUSDT,40,WEAK,MID_CAP,660557464,13385978.06727,67.0,1.24,0.13,10.64,SPIKE
2025-11-21T01:25:30.274384,WIFUSDT,40,WEAK,MID_CAP,415369135,21533057.44048,80.6,1.21,0.0,10.51,SPIKE
2025-11-21T01:25:30.274390,WLDUSDT,40,WEAK,LARGE_CAP,1641339673,28124595.4883,72.6,1.02,0.0,10.51,SPIKE
2025-11-21T01:27:40.739792,ATOMUSDT,85,STRONG,LARGE_CAP,1426391908,17462314.52911,75.4,2.31,17.43,27.85,SPIKE
2025-11-21T01:27:40.739849,FETUSDT,80,STRONG,MID_CAP,841832782,72061443.83506,55.2,1.68,51.86,62.28,SPIKE
2025-11-21T01:27:40.739869,STRKUSDT,60,STRONG,LARGE_CAP,1146960121,191311998.958,49.8,2.69,146.35,156.77,ESTABLISHED
2025-11-21T01:27:40.739888,ZECUSDT,60,STRONG,LARGE_CAP,11434595006,825449233.58478,64.1,1.01,35.28,45.7,SPIKE
2025-11-21T01:27:40.739906,FILUSDT,55,MODERATE,LARGE_CAP,1343519587,30454203.35947,54.1,0.48,36.43,46.85,SPIKE
2025-11-21T01:27:40.739923,UNIUSDT,55,MODERATE,LARGE_CAP,4541633247,61619560.72604,52.1,0.76,39.35,49.77,SPIKE
2025-11-21T01:27:40.739940,WLFIUSDT,55,MODERATE,LARGE_CAP,3797823692,17999648.78113,56.4,0.5,23.78,34.2,SPIKE
2025-11-21T01:27:40.739957,APTUSDT,50,MODERATE,LARGE_CAP,2194261306,17494045.77188,68.1,0.89,11.54,21.96,SPIKE
2025-11-21T01:27:40.739973,CRVUSDT,50,MODERATE,MID_CAP,635676088,11583440.46866,72.9,0.72,8.25,18.67,SPIKE
2025-11-21T01:27:40.739990,DOTUSDT,50,MODERATE,LARGE_CAP,4551474342,18182965.60478,83.2,0.71,8.58,19.0,SPIKE
2025-11-21T01:27:40.740007,INJUSDT,50,MODERATE,MID_CAP,667873454,9687132.463,68.5,0.99,8.21,18.63,SPIKE
2025-11-21T01:27:40.740023,OPUSDT,50,MODERATE,MID_CAP,738408724,10650402.151753,76.0,0.87,10.97,21.39,SPIKE
2025-11-21T01:27:40.740040,BCHUSDT,40,WEAK,LARGE_CAP,9924958865,39326145.8889,63.7,1.12,6.52,16.94,SPIKE
2025-11-21T01:27:40.740057,CFXUSDT,40,WEAK,MID_CAP,469108586,6268805.3194,76.2,0.97,5.5,15.92,SPIKE
2025-11-21T01:27:40.740073,DOGEUSDT,40,WEAK,MID_CAP,401682371,219767373.45715,67.9,1.13,-0.34,10.08,SPIKE
2025-11-21T01:27:40.740089,LDOUSDT,40,WEAK,MID_CAP,650267297,11951515.645937,68.2,1.13,1.27,11.69,SPIKE
2025-11-21T01:27:40.740105,SUSDT,40,WEAK,MID_CAP,459475240,8419972.9363,60.0,0.75,1.57,11.99,SPIKE
2025-11-21T01:27:40.740121,TIAUSDT,40,WEAK,MID_CAP,665131322,13405656.12388,67.6,1.25,0.38,10.8,SPIKE
2025-11-21T01:27:40.740137,WIFUSDT,40,WEAK,MID_CAP,415493680,21482561.22498,81.6,1.22,0.48,10.9,SPIKE
2025-11-21T01:27:40.740153,WLDUSDT,40,WEAK,LARGE_CAP,1639529737,28038414.7121,74.3,1.02,0.43,10.85,SPIKE
2025-11-21T01:29:49.323876,ATOMUSDT,85,STRONG,LARGE_CAP,1426391908,17529282.24877,75.8,2.32,17.74,28.13,SPIKE
2025-11-21T01:29:49.323925,FETUSDT,80,STRONG,MID_CAP,841832782,71990886.22701,56.1,1.68,52.23,62.62,SPIKE
2025-11-21T01:29:49.323942,STRKUSDT,60,STRONG,LARGE_CAP,1150754452,190951152.233605,49.8,2.69,146.35,156.74,ESTABLISHED
2025-11-21T01:29:49.323972,ZECUSDT,60,STRONG,LARGE_CAP,11434595006,827009585.28546,63.7,1.01,35.17,45.56,SPIKE
2025-11-21T01:29:49.324001,FILUSDT,55,MODERATE,LARGE_CAP,1343519587,30336088.90312,53.8,0.48,36.36,46.75,SPIKE
2025-11-21T01:29:49.324021,UNIUSDT,55,MODERATE,LARGE_CAP,4541633247,61474005.58689,51.7,0.76,39.26,49.65,SPIKE
2025-11-21T01:29:49.324033,WLFIUSDT,55,MODERATE,LARGE_CAP,3797823692,18014267.24436,55.7,0.5,23.6,33.99,SPIKE
2025-11-21T01:29:49.324045,APTUSDT,50,MODERATE,LARGE_CAP,2208462887,17486926.37459,68.2,0.89,11.58,21.97,SPIKE
2025-11-21T01:29:49.324111,CRVUSDT,50,MODERATE,MID_CAP,635676088,11549899.23355,72.4,0.72,8.08,18.47,SPIKE
2025-11-21T01:29:49.324148,DOTUSDT,50,MODERATE,LARGE_CAP,4551474342,18154036.44607,82.7,0.71,8.35,18.74,SPIKE
2025-11-21T01:29:49.324169,INJUSDT,50,MODERATE,MID_CAP,667873454,9688132.5824,68.5,0.99,8.21,18.6,SPIKE
2025-11-21T01:29:49.324188,OPUSDT,50,MODERATE,MID_CAP,743242638,10657093.502401,75.7,0.87,10.83,21.22,SPIKE
2025-11-21T01:29:49.324207,BCHUSDT,40,WEAK,LARGE_CAP,9924958865,39361158.2672,63.5,1.12,6.48,16.87,SPIKE
2025-11-21T01:29:49.324228,CFXUSDT,40,WEAK,MID_CAP,469108586,6267020.8498,76.2,0.97,5.5,15.89,SPIKE
2025-11-21T01:29:49.324249,DOGEUSDT,40,WEAK,MID_CAP,401682371,220260884.2729,68.0,1.14,-0.31,10.08,SPIKE
2025-11-21T01:29:49.324271,LDOUSDT,40,WEAK,MID_CAP,650267297,11960738.700597,67.5,1.13,1.08,11.47,SPIKE
2025-11-21T01:29:49.324319,SUSDT,40,WEAK,MID_CAP,459475240,8422893.84668,60.0,0.75,1.57,11.96,SPIKE
2025-11-21T01:29:49.324358,TIAUSDT,40,WEAK,MID_CAP,665131322,13539230.6765,67.3,1.27,0.25,10.64,SPIKE
2025-11-21T01:29:49.324383,WIFUSDT,40,WEAK,MID_CAP,415493680,21502199.12004,81.1,1.22,0.24,10.63,SPIKE
2025-11-21T01:29:49.324407,WLDUSDT,40,WEAK,LARGE_CAP,1639529737,28058263.0097,74.3,1.02,0.43,10.82,SPIKE
2025-11-21T01:31:58.410364,ATOMUSDT,85,STRONG,LARGE_CAP,1442850716,17556968.22018,75.7,2.32,17.66,28.03,SPIKE
2025-11-21T01:31:58.410429,FETUSDT,80,STRONG,MID_CAP,841832782,72055652.85702,57.7,1.69,52.88,63.25,SPIKE
2025-11-21T01:31:58.410451,STRKUSDT,80,STRONG,LARGE_CAP,1150754452,190930095.842498,50.1,2.7,146.93,157.3,ESTABLISHED
2025-11-21T01:31:58.410469,ZECUSDT,60,STRONG,LARGE_CAP,11434595006,833533302.30253,68.2,1.02,36.39,46.76,SPIKE
2025-11-21T01:31:58.410482,FILUSDT,55,MODERATE,LARGE_CAP,1343519587,30267557.62507,56.0,0.49,37.01,47.38,SPIKE
2025-11-21T01:31:58.410573,UNIUSDT,55,MODERATE,LARGE_CAP,4541633247,61122209.14529,54.0,0.77,39.72,50.09,SPIKE
2025-11-21T01:31:58.410595,WLFIUSDT,55,MODERATE,LARGE_CAP,3853329420,18019251.7028,56.4,0.5,23.78,34.15,SPIKE
2025-11-21T01:31:58.410610,APTUSDT,50,MODERATE,LARGE_CAP,2208462887,17474668.50848,67.3,0.89,11.21,21.58,SPIKE
2025-11-21T01:31:58.410622,CRVUSDT,50,MODERATE,MID_CAP,635676088,11534327.74567,72.5,0.72,8.13,18.5,SPIKE
2025-11-21T01:31:58.410634,DOTUSDT,50,MODERATE,LARGE_CAP,4551474342,18167006.10727,83.5,0.71,8.7,19.07,SPIKE
2025-11-21T01:31:58.410650,INJUSDT,50,MODERATE,MID_CAP,667873454,9685760.5176,69.7,1.0,8.7,19.07,SPIKE
2025-11-21T01:31:58.410667,OPUSDT,50,MODERATE,MID_CAP,743242638,10671400.41221,77.5,0.87,11.75,22.12,SPIKE
2025-11-21T01:31:58.410679,XRPUSDT,42,WEAK,LARGE_CAP,127210778779,513888741.1983,60.3,1.64,-4.42,5.95,EMERGING
2025-11-21T01:31:58.410687,BCHUSDT,40,WEAK,LARGE_CAP,9981418059,39382451.6264,64.2,1.12,6.67,17.04,SPIKE
2025-11-21T01:31:58.410700,CFXUSDT,40,WEAK,MID_CAP,473256492,6270181.0239,76.6,0.98,5.62,15.99,SPIKE
2025-11-21T01:31:58.410713,DOGEUSDT,40,WEAK,MID_CAP,401682371,220660938.70963,69.3,1.14,0.01,10.38,SPIKE
2025-11-21T01:31:58.410727,LDOUSDT,40,WEAK,MID_CAP,658113007,11971191.103029,69.6,1.14,1.67,12.04,SPIKE
2025-11-21T01:31:58.410739,SUSDT,40,WEAK,MID_CAP,463194997,8428947.24398,61.2,0.75,1.82,12.19,SPIKE
2025-11-21T01:31:58.410748,TIAUSDT,40,WEAK,MID_CAP,665131322,13700208.59507,69.0,1.28,1.01,11.38,SPIKE
2025-11-21T01:31:58.410755,WIFUSDT,40,WEAK,MID_CAP,415493680,21425867.82459,81.6,1.23,0.48,10.85,SPIKE
2025-11-21T01:31:58.410761,WLDUSDT,40,WEAK,LARGE_CAP,1639529737,28049854.8518,75.0,1.02,0.71,11.08,SPIKE
2025-11-21T01:34:06.621685,ATOMUSDT,85,STRONG,LARGE_CAP,1442850716,17595651.30486,75.5,2.33,17.47,27.83,SPIKE
2025-11-21T01:34:06.621732,FETUSDT,80,STRONG,MID_CAP,852090436,72217225.57807,58.5,1.7,53.21,63.57,SPIKE
2025-11-21T01:34:06.621747,STRKUSDT,75,STRONG,LARGE_CAP,1150754452,190619252.3202,51.3,2.7,148.98,159.34,ESTABLISHED
2025-11-21T01:34:06.621759,ZECUSDT,60,STRONG,LARGE_CAP,11434595006,834439345.57116,65.4,1.02,35.6,45.96,SPIKE
2025-11-21T01:34:06.621770,FILUSDT,55,MODERATE,LARGE_CAP,1351518996,30243769.54222,52.5,0.49,35.99,46.35,SPIKE
2025-11-21T01:34:06.621781,UNIUSDT,55,MODERATE,LARGE_CAP,4559698488,61144442.08659,50.5,0.77,39.03,49.39,SPIKE
2025-11-21T01:34:06.621791,WLFIUSDT,55,MODERATE,LARGE_CAP,3853329420,18073341.62046,53.2,0.5,23.08,33.44,SPIKE
2025-11-21T01:34:06.621802,APTUSDT,50,MODERATE,LARGE_CAP,2208462887,17427703.34771,66.7,0.89,11.06,21.42,SPIKE
2025-11-21T01:34:06.621812,CRVUSDT,50,MODERATE,MID_CAP,638631694,11435625.29122,72.5,0.72,8.11,18.47,SPIKE
2025-11-21T01:34:06.621822,DOTUSDT,50,MODERATE,LARGE_CAP,4570261814,18200997.34519,82.9,0.72,8.42,18.78,SPIKE
2025-11-21T01:34:06.621833,INJUSDT,50,MODERATE,MID_CAP,670495817,9768029.9184,67.6,1.0,7.89,18.25,SPIKE
2025-11-21T01:34:06.621843,OPUSDT,50,MODERATE,MID_CAP,743242638,10767002.248606,76.1,0.88,11.02,21.38,SPIKE
2025-11-21T01:34:06.621862,BCHUSDT,40,WEAK,LARGE_CAP,9981418059,39361181.7555,63.2,1.12,6.37,16.73,SPIKE
2025-11-21T01:34:06.621881,CFXUSDT,40,WEAK,MID_CAP,473256492,6270665.8622,74.6,0.98,5.28,15.64,SPIKE
2025-11-21T01:34:06.621899,LDOUSDT,40,WEAK,MID_CAP,658113007,12007775.793673,67.0,1.14,0.94,11.3,SPIKE
2025-11-21T01:34:06.621917,TIAUSDT,40,WEAK,MID_CAP,671981325,13837173.46441,67.9,1.29,0.5,10.86,SPIKE
2025-11-21T01:34:06.621935,WIFUSDT,40,WEAK,MID_CAP,415493680,21542324.23711,81.1,1.23,0.24,10.6,SPIKE
2025-11-21T01:34:06.621953,WLDUSDT,40,WEAK,LARGE_CAP,1648540859,28207763.7795,74.7,1.03,0.57,10.93,SPIKE
2025-11-21T01:36:14.869735,ATOMUSDT,85,STRONG,LARGE_CAP,1442850716,17601760.45464,75.7,2.33,17.66,28.06,SPIKE
2025-11-21T01:36:14.869771,FETUSDT,80,STRONG,MID_CAP,852090436,72184283.12617,59.3,1.7,53.53,63.93,SPIKE
2025-11-21T01:36:14.869786,STRKUSDT,75,STRONG,LARGE_CAP,1161121417,190415109.517505,52.6,2.71,151.41,161.81,ESTABLISHED
2025-11-21T01:36:14.869798,ZECUSDT,60,STRONG,LARGE_CAP,11492673881,834092790.46664,66.5,1.02,35.87,46.27,SPIKE
2025-11-21T01:36:14.869810,FILUSDT,55,MODERATE,LARGE_CAP,1351518996,30083276.25737,54.3,0.49,36.5,46.9,SPIKE
2025-11-21T01:36:14.869821,UNIUSDT,55,MODERATE,LARGE_CAP,4559698488,60869434.22532,52.8,0.77,39.49,49.89,SPIKE
2025-11-21T01:36:14.869831,WLFIUSDT,55,MODERATE,LARGE_CAP,3853329420,18065938.32363,54.1,0.5,23.25,33.65,SPIKE
2025-11-21T01:36:14.869841,APTUSDT,50,MODERATE,LARGE_CAP,2209297659,17390633.22757,67.1,0.89,11.14,21.54,SPIKE
2025-11-21T01:36:14.869852,CRVUSDT,50,MODERATE,MID_CAP,638631694,11362578.8553,73.2,0.72,8.35,18.75,SPIKE
2025-11-21T01:36:14.869862,DOTUSDT,50,MODERATE,LARGE_CAP,4570261814,18165709.08112,83.2,0.72,8.58,18.98,SPIKE
2025-11-21T01:36:14.869872,INJUSDT,50,MODERATE,MID_CAP,670495817,9757113.5944,68.5,1.01,8.21,18.61,SPIKE
2025-11-21T01:36:14.869882,OPUSDT,50,MODERATE,MID_CAP,748839293,10777273.232857,76.3,0.88,11.14,21.54,SPIKE
2025-11-21T01:36:14.869892,BCHUSDT,40,WEAK,LARGE_CAP,9981418059,38945916.4584,64.1,1.13,6.65,17.05,SPIKE
2025-11-21T01:36:14.869902,CFXUSDT,40,WEAK,MID_CAP,473256492,6286464.6848,76.6,0.98,5.62,16.02,SPIKE
2025-11-21T01:36:14.869912,DOGEUSDT,40,WEAK,MID_CAP,405922350,221266755.96554,68.7,1.15,-0.14,10.26,SPIKE
2025-11-21T01:36:14.869922,LDOUSDT,40,WEAK,MID_CAP,658113007,12000702.878056,67.6,1.14,1.11,11.51,SPIKE
